id,type,date,date_unixtime,actor,actor_id,action,title,text,text_entities,members,new_icon_emoji_id,from,from_id,file,file_name,file_size,thumbnail,thumbnail_file_size,media_type,sticker_emoji,mime_type,width,height,reply_to_message_id,edited,edited_unixtime,reactions,photo,photo_file_size,forwarded_from,forwarded_from_id,duration_seconds
1,service,[전화번호_마스킹]T02:53:42,[전화번호_마스킹],청량고추 회원 소통방,channel[전화번호_마스킹],migrate_from_group,청량고추 회원 소통방,,[],,,,,,,,,,,,,,,,,,,,,,,
2,service,[전화번호_마스킹]T02:53:59,[전화번호_마스킹],안녕하세요,user[전화번호_마스킹],invite_members,,,[],"[""Rose""]",,,,,,,,,,,,,,,,,,,,,,
37,service,[전화번호_마스킹]T03:10:52,[전화번호_마스킹],안녕하세요,user[전화번호_마스킹],topic_edit,,,[],,0,,,,,,,,,,,,,,,,,,,,,
38,service,[전화번호_마스킹]T03:14:44,[전화번호_마스킹],미스틱핸즈 Mystic Hands,user[전화번호_마스킹],remove_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
39,service,[전화번호_마스킹]T03:14:50,[전화번호_마스킹],미스틱핸즈 Mystic Hands,user[전화번호_마스킹],invite_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
42,service,[전화번호_마스킹]T03:15:33,[전화번호_마스킹],Yungu Lee,user[전화번호_마스킹],invite_members,,,[],"[""Yungu Lee""]",,,,,,,,,,,,,,,,,,,,,,
45,service,[전화번호_마스킹]T03:15:59,[전화번호_마스킹],MassageHome_SPA [ Danang-Hoian-HoChiMinh-HaNoi-NhaTrang-PhuQuoc 🍀 24-hour service 🗣 Call me if I don't reply to your message 🍀,user[전화번호_마스킹],invite_members,,,[],"[""MassageHome_SPA [ Danang-Hoian-HoChiMinh-HaNoi-NhaTrang-PhuQuoc 🍀 24-hour service 🗣 Call me if I don't reply to your message 🍀""]",,,,,,,,,,,,,,,,,,,,,,
47,service,[전화번호_마스킹]T03:16:25,[전화번호_마스킹],미스틱핸즈 Mystic Hands,user[전화번호_마스킹],remove_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
48,service,[전화번호_마스킹]T03:16:34,[전화번호_마스킹],미스틱핸즈 Mystic Hands,user[전화번호_마스킹],invite_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
52,service,[전화번호_마스킹]T03:18:30,[전화번호_마스킹],미스틱핸즈 Mystic Hands,user[전화번호_마스킹],remove_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
53,service,[전화번호_마스킹]T03:18:38,[전화번호_마스킹],미스틱핸즈 Mystic Hands,user[전화번호_마스킹],invite_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
62,service,[전화번호_마스킹]T03:21:40,[전화번호_마스킹],,user[전화번호_마스킹],invite_members,,,[],[null],,,,,,,,,,,,,,,,,,,,,,
64,service,[전화번호_마스킹]T03:23:02,[전화번호_마스킹],미스틱핸즈 Mystic Hands,user[전화번호_마스킹],remove_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
65,service,[전화번호_마스킹]T03:23:06,[전화번호_마스킹],미스틱핸즈 Mystic Hands,user[전화번호_마스킹],invite_members,,,[],"[""미스틱핸즈 Mystic Hands""]",,,,,,,,,,,,,,,,,,,,,,
69,service,[전화번호_마스킹]T03:32:00,[전화번호_마스킹],굴 리트,user[전화번호_마스킹],invite_members,,,[],"[""굴 리트""]",,,,,,,,,,,,,,,,,,,,,,
71,service,[전화번호_마스킹]T03:40:14,[전화번호_마스킹],Hoya Kim,user[전화번호_마스킹],invite_members,,,[],"[""Hoya Kim""]",,,,,,,,,,,,,,,,,,,,,,
73,service,[전화번호_마스킹]T03:52:42,[전화번호_마스킹],David Lee,user[전화번호_마스킹],invite_members,,,[],"[""David Lee""]",,,,,,,,,,,,,,,,,,,,,,
75,service,[전화번호_마스킹]T03:53:23,[전화번호_마스킹],Kim Ds,user[전화번호_마스킹],invite_members,,,[],"[""Kim Ds""]",,,,,,,,,,,,,,,,,,,,,,
77,service,[전화번호_마스킹]T04:08:03,[전화번호_마스킹],껍던씸,user[전화번호_마스킹],invite_members,,,[],"[""껍던씸""]",,,,,,,,,,,,,,,,,,,,,,
79,service,[전화번호_마스킹]T04:45:50,[전화번호_마스킹],지니 이,user[전화번호_마스킹],invite_members,,,[],"[""지니 이""]",,,,,,,,,,,,,,,,,,,,,,
81,service,[전화번호_마스킹]T05:00:52,[전화번호_마스킹],mmzzmmzzmmzz,user[전화번호_마스킹],invite_members,,,[],"[""mmzzmmzzmmzz""]",,,,,,,,,,,,,,,,,,,,,,
83,service,[전화번호_마스킹]T06:22:20,[전화번호_마스킹],방벳영원한시간,user[전화번호_마스킹],invite_members,,,[],"[""방벳영원한시간""]",,,,,,,,,,,,,,,,,,,,,,
85,service,[전화번호_마스킹]T06:28:23,[전화번호_마스킹],58541 임,user[전화번호_마스킹],invite_members,,,[],"[""58541 임""]",,,,,,,,,,,,,,,,,,,,,,
87,service,[전화번호_마스킹]T06:48:07,[전화번호_마스킹],신 희철,user[전화번호_마스킹],invite_members,,,[],"[""신 희철""]",,,,,,,,,,,,,,,,,,,,,,
89,service,[전화번호_마스킹]T06:50:39,[전화번호_마스킹],Jack Black,user[전화번호_마스킹],invite_members,,,[],"[""Jack Black""]",,,,,,,,,,,,,,,,,,,,,,
91,service,[전화번호_마스킹]T06:56:35,[전화번호_마스킹],신 희철,user[전화번호_마스킹],remove_members,,,[],"[""신 희철""]",,,,,,,,,,,,,,,,,,,,,,
92,service,[전화번호_마스킹]T07:12:15,[전화번호_마스킹],CW Jang,user[전화번호_마스킹],invite_members,,,[],"[""CW Jang""]",,,,,,,,,,,,,,,,,,,,,,
94,service,[전화번호_마스킹]T07:29:23,[전화번호_마스킹],조우현(지당),user[전화번호_마스킹],invite_members,,,[],"[""조우현(지당)""]",,,,,,,,,,,,,,,,,,,,,,
96,service,[전화번호_마스킹]T07:31:45,[전화번호_마스킹],조우현(지당),user[전화번호_마스킹],remove_members,,,[],"[""조우현(지당)""]",,,,,,,,,,,,,,,,,,,,,,
97,service,[전화번호_마스킹]T07:46:54,[전화번호_마스킹],DH,user[전화번호_마스킹],invite_members,,,[],"[""DH""]",,,,,,,,,,,,,,,,,,,,,,
99,service,[전화번호_마스킹]T07:47:33,[전화번호_마스킹],DH,user[전화번호_마스킹],remove_members,,,[],"[""DH""]",,,,,,,,,,,,,,,,,,,,,,
100,service,[전화번호_마스킹]T08:02:06,[전화번호_마스킹],fabrikam,user39239714,invite_members,,,[],"[""fabrikam""]",,,,,,,,,,,,,,,,,,,,,,
102,service,[전화번호_마스킹]T08:07:54,[전화번호_마스킹],윤,user[전화번호_마스킹],invite_members,,,[],"[""윤""]",,,,,,,,,,,,,,,,,,,,,,
104,service,[전화번호_마스킹]T08:20:17,[전화번호_마스킹],나트랑밤깨비,user[전화번호_마스킹],invite_members,,,[],"[""나트랑밤깨비""]",,,,,,,,,,,,,,,,,,,,,,
106,service,[전화번호_마스킹]T08:24:54,[전화번호_마스킹],박사장,user[전화번호_마스킹],invite_members,,,[],"[""박사장""]",,,,,,,,,,,,,,,,,,,,,,
108,service,[전화번호_마스킹]T08:25:33,[전화번호_마스킹],윤,user[전화번호_마스킹],remove_members,,,[],"[""윤""]",,,,,,,,,,,,,,,,,,,,,,
109,service,[전화번호_마스킹]T08:52:10,[전화번호_마스킹],sung In,user[전화번호_마스킹],invite_members,,,[],"[""sung In""]",,,,,,,,,,,,,,,,,,,,,,
111,service,[전화번호_마스킹]T08:54:13,[전화번호_마스킹],B Y,user[전화번호_마스킹],invite_members,,,[],"[""B Y""]",,,,,,,,,,,,,,,,,,,,,,
113,service,[전화번호_마스킹]T09:16:37,[전화번호_마스킹],,user[전화번호_마스킹],invite_members,,,[],[null],,,,,,,,,,,,,,,,,,,,,,
115,service,[전화번호_마스킹]T09:20:15,[전화번호_마스킹],실버스트림,user[전화번호_마스킹],invite_members,,,[],"[""실버스트림""]",,,,,,,,,,,,,,,,,,,,,,
117,service,[전화번호_마스킹]T09:24:12,[전화번호_마스킹],창민 호,user[전화번호_마스킹],invite_members,,,[],"[""창민 호""]",,,,,,,,,,,,,,,,,,,,,,
119,service,[전화번호_마스킹]T09:46:08,[전화번호_마스킹],Lucas,user[전화번호_마스킹],invite_members,,,[],"[""Lucas""]",,,,,,,,,,,,,,,,,,,,,,
121,service,[전화번호_마스킹]T10:03:07,[전화번호_마스킹],H H,user[전화번호_마스킹],invite_members,,,[],"[""H H""]",,,,,,,,,,,,,,,,,,,,,,
123,service,[전화번호_마스킹]T10:15:20,[전화번호_마스킹],insun Kim,user[전화번호_마스킹],invite_members,,,[],"[""insun Kim""]",,,,,,,,,,,,,,,,,,,,,,
125,service,[전화번호_마스킹]T10:18:16,[전화번호_마스킹],미스터박,user[전화번호_마스킹],invite_members,,,[],"[""미스터박""]",,,,,,,,,,,,,,,,,,,,,,
127,service,[전화번호_마스킹]T10:26:17,[전화번호_마스킹],dufguf,user[전화번호_마스킹],invite_members,,,[],"[""dufguf""]",,,,,,,,,,,,,,,,,,,,,,
129,service,[전화번호_마스킹]T10:27:18,[전화번호_마스킹],Kelly,user[전화번호_마스킹],invite_members,,,[],"[""Kelly""]",,,,,,,,,,,,,,,,,,,,,,
131,service,[전화번호_마스킹]T10:38:15,[전화번호_마스킹],박 경수,user[전화번호_마스킹],invite_members,,,[],"[""박 경수""]",,,,,,,,,,,,,,,,,,,,,,
133,service,[전화번호_마스킹]T10:40:30,[전화번호_마스킹],-Boat U,user[전화번호_마스킹],invite_members,,,[],"[""-Boat U""]",,,,,,,,,,,,,,,,,,,,,,
135,service,[전화번호_마스킹]T10:46:23,[전화번호_마스킹],Jang Bogo,user[전화번호_마스킹],invite_members,,,[],"[""Jang Bogo""]",,,,,,,,,,,,,,,,,,,,,,
137,service,[전화번호_마스킹]T10:52:23,[전화번호_마스킹],종수 홍,user[전화번호_마스킹],invite_members,,,[],"[""종수 홍""]",,,,,,,,,,,,,,,,,,,,,,
139,service,[전화번호_마스킹]T11:09:21,[전화번호_마스킹],Doraemong Beo,user[전화번호_마스킹],invite_members,,,[],"[""Doraemong Beo""]",,,,,,,,,,,,,,,,,,,,,,
141,service,[전화번호_마스킹]T11:15:46,[전화번호_마스킹],미 끄덩,user[전화번호_마스킹],invite_members,,,[],"[""미 끄덩""]",,,,,,,,,,,,,,,,,,,,,,
143,service,[전화번호_마스킹]T11:16:10,[전화번호_마스킹],깨비 도,user[전화번호_마스킹],invite_members,,,[],"[""깨비 도""]",,,,,,,,,,,,,,,,,,,,,,
145,service,[전화번호_마스킹]T11:22:17,[전화번호_마스킹],깨비 도,user[전화번호_마스킹],remove_members,,,[],"[""깨비 도""]",,,,,,,,,,,,,,,,,,,,,,
146,service,[전화번호_마스킹]T11:25:19,[전화번호_마스킹],Mire,user[전화번호_마스킹],invite_members,,,[],"[""Mire""]",,,,,,,,,,,,,,,,,,,,,,
148,service,[전화번호_마스킹]T11:33:36,[전화번호_마스킹],Juho,user[전화번호_마스킹],invite_members,,,[],"[""Juho""]",,,,,,,,,,,,,,,,,,,,,,
150,service,[전화번호_마스킹]T11:36:00,[전화번호_마스킹],Jonghyun CHOI,user[전화번호_마스킹],invite_members,,,[],"[""Jonghyun CHOI""]",,,,,,,,,,,,,,,,,,,,,,
152,service,[전화번호_마스킹]T11:55:21,[전화번호_마스킹],H H,user[전화번호_마스킹],remove_members,,,[],"[""H H""]",,,,,,,,,,,,,,,,,,,,,,
153,service,[전화번호_마스킹]T12:07:53,[전화번호_마스킹],Kelly,user[전화번호_마스킹],remove_members,,,[],"[""Kelly""]",,,,,,,,,,,,,,,,,,,,,,
154,service,[전화번호_마스킹]T12:25:48,[전화번호_마스킹],Thanh,user[전화번호_마스킹],invite_members,,,[],"[""Thanh""]",,,,,,,,,,,,,,,,,,,,,,
156,service,[전화번호_마스킹]T12:26:25,[전화번호_마스킹],parrot Cho,user[전화번호_마스킹],invite_members,,,[],"[""parrot Cho""]",,,,,,,,,,,,,,,,,,,,,,
158,service,[전화번호_마스킹]T12:28:36,[전화번호_마스킹],insun Kim,user[전화번호_마스킹],remove_members,,,[],"[""insun Kim""]",,,,,,,,,,,,,,,,,,,,,,
159,service,[전화번호_마스킹]T12:55:48,[전화번호_마스킹],Cima Kim,user[전화번호_마스킹],invite_members,,,[],"[""Cima Kim""]",,,,,,,,,,,,,,,,,,,,,,
161,service,[전화번호_마스킹]T13:20:01,[전화번호_마스킹],누리 이,user[전화번호_마스킹],invite_members,,,[],"[""누리 이""]",,,,,,,,,,,,,,,,,,,,,,
163,service,[전화번호_마스킹]T14:12:25,[전화번호_마스킹],베트남 이장,user[전화번호_마스킹],invite_members,,,[],"[""베트남 이장""]",,,,,,,,,,,,,,,,,,,,,,
165,message,[전화번호_마스킹]T14:12:30,[전화번호_마스킹],,,,,오홍,"[{""type"": ""plain"", ""text"": ""오홍""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
166,message,[전화번호_마스킹]T14:19:21,[전화번호_마스킹],,,,,소통방,"[{""type"": ""plain"", ""text"": ""소통방""}]",,,Lucas,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
167,message,[전화번호_마스킹]T14:23:48,[전화번호_마스킹],,,,,잡담방,"[{""type"": ""plain"", ""text"": ""잡담방""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
168,message,[전화번호_마스킹]T14:23:51,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),AnimatedSticker.tgs,7285,(File not included. Change data exporting settings to download.),3848,sticker,👋,application/x-tgsticker,512,512,,,,,,,,,
169,service,[전화번호_마스킹]T15:02:30,[전화번호_마스킹],SWH⁴⁰,user[전화번호_마스킹],invite_members,,,[],"[""SWH⁴⁰""]",,,,,,,,,,,,,,,,,,,,,,
171,service,[전화번호_마스킹]T15:13:20,[전화번호_마스킹],Dr. Kim,user[전화번호_마스킹],invite_members,,,[],"[""Dr. Kim""]",,,,,,,,,,,,,,,,,,,,,,
173,service,[전화번호_마스킹]T15:24:49,[전화번호_마스킹],,user[전화번호_마스킹],invite_members,,,[],[null],,,,,,,,,,,,,,,,,,,,,,
179,service,[전화번호_마스킹]T16:34:53,[전화번호_마스킹],DooDoo H,user[전화번호_마스킹],invite_members,,,[],"[""DooDoo H""]",,,,,,,,,,,,,,,,,,,,,,
181,message,[전화번호_마스킹]T16:35:14,[전화번호_마스킹],,,,,에코시스템 좋네요,"[{""type"": ""plain"", ""text"": ""에코시스템 좋네요""}]",,,DooDoo H,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
182,message,[전화번호_마스킹]T16:35:18,[전화번호_마스킹],,,,,가격도 딱 나와있고,"[{""type"": ""plain"", ""text"": ""가격도 딱 나와있고""}]",,,DooDoo H,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
183,message,[전화번호_마스킹]T16:49:51,[전화번호_마스킹],,,,,아시는 곳. 소개 부탁드려도 될까요?,"[{""type"": ""plain"", ""text"": ""아시는 곳. 소개 부탁드려도 될까요?""}]",,,Dr. Kim,user[전화번호_마스킹],,,,,,,,,,,181,,,,,,,,
184,message,[전화번호_마스킹]T16:50:07,[전화번호_마스킹],,,,,,[],,,미스틱핸즈 Mystic Hands,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,37500,(File not included. Change data exporting settings to download.),20130,sticker,💬,image/webp,512,512,,,,,,,,,
185,message,[전화번호_마스킹]T16:51:48,[전화번호_마스킹],,,,,"어제 복귀 했슴다.11시 이후 걍 길가다가  걷다보면 삐끼들 마나요.혼자 다녀도 남자만 보이면 빠구리 하면서 쇼부 칩니다.70만동이면 되요.
가라오케,마사지 다 가봤지만 가성비 좋아요","[{""type"": ""plain"", ""text"": ""어제 복귀 했슴다.11시 이후 걍 길가다가  걷다보면 삐끼들 마나요.혼자 다녀도 남자만 보이면 빠구리 하면서 쇼부 칩니다.70만동이면 되요.\n가라오케,마사지 다 가봤지만 가성비 좋아요""}]",,,종수 홍,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
186,message,[전화번호_마스킹]T16:52:07,[전화번호_마스킹],,,,,청량고추님 제휴 목록에 다낭 에코시스템 본거에요 사용해본적은 없구요,"[{""type"": ""plain"", ""text"": ""청량고추님 제휴 목록에 다낭 에코시스템 본거에요 사용해본적은 없구요""}]",,,DooDoo H,user[전화번호_마스킹],,,,,,,,,,,183,,,,,,,,
187,message,[전화번호_마스킹]T16:52:21,[전화번호_마스킹],,,,,물론 한국인 사장님 하는곳은 안전하긴 해요,"[{""type"": ""plain"", ""text"": ""물론 한국인 사장님 하는곳은 안전하긴 해요""}]",,,종수 홍,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
188,service,[전화번호_마스킹]T17:08:44,[전화번호_마스킹],장동철,user[전화번호_마스킹],invite_members,,,[],"[""장동철""]",,,,,,,,,,,,,,,,,,,,,,
190,message,[전화번호_마스킹]T17:26:29,[전화번호_마스킹],,,,,고맙습니다.  다낭이었군여.  다낭갈 때 참고하겠습다,"[{""type"": ""plain"", ""text"": ""고맙습니다.  다낭이었군여.  다낭갈 때 참고하겠습다""}]",,,Dr. Kim,user[전화번호_마스킹],,,,,,,,,,,186,,,,,,,,
191,service,[전화번호_마스킹]T17:34:37,[전화번호_마스킹],HHH,user[전화번호_마스킹],invite_members,,,[],"[""HHH""]",,,,,,,,,,,,,,,,,,,,,,
193,message,[전화번호_마스킹]T17:47:39,[전화번호_마스킹],,,,,안녕하세요,"[{""type"": ""plain"", ""text"": ""안녕하세요""}]",,,장동철,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
194,message,[전화번호_마스킹]T17:47:53,[전화번호_마스킹],,,,,혹시 베트남 돈 에서 한국돈으로 환전 해주시는분 있으실까요?,"[{""type"": ""plain"", ""text"": ""혹시 베트남 돈 에서 한국돈으로 환전 해주시는분 있으실까요?""}]",,,장동철,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
195,message,[전화번호_마스킹]T17:53:06,[전화번호_마스킹],,,,,제휴환전 가능합니다,"[{""type"": ""plain"", ""text"": ""제휴환전 가능합니다""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,194,,,,,,,,
196,message,[전화번호_마스킹]T17:53:24,[전화번호_마스킹],,,,,사이트에 올라와 있는곳 말씀 이신가요?,"[{""type"": ""plain"", ""text"": ""사이트에 올라와 있는곳 말씀 이신가요?""}]",,,장동철,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
197,message,[전화번호_마스킹]T17:53:50,[전화번호_마스킹],,,,,넵,"[{""type"": ""plain"", ""text"": ""넵""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,196,,,,,,,,
198,message,[전화번호_마스킹]T17:53:54,[전화번호_마스킹],,,,,네 감사합니다,"[{""type"": ""plain"", ""text"": ""네 감사합니다""}]",,,장동철,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
199,message,[전화번호_마스킹]T18:07:50,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),AnimatedSticker.tgs,7285,(File not included. Change data exporting settings to download.),3848,sticker,👋,application/x-tgsticker,512,512,,,,,,,,,
200,service,[전화번호_마스킹]T18:18:50,[전화번호_마스킹],Cho,user[전화번호_마스킹],invite_members,,,[],"[""Cho""]",,,,,,,,,,,,,,,,,,,,,,
202,message,[전화번호_마스킹]T18:21:09,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),AnimatedSticker.tgs,12727,(File not included. Change data exporting settings to download.),4448,sticker,😨,application/x-tgsticker,512,512,,[전화번호_마스킹]T12:34:53,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 1, ""emoji"": ""👍"", ""recent"": [{""from"": ""Juho"", ""from_id"": ""user[전화번호_마스킹]"", ""date"": ""[전화번호_마스킹]T12:34:53""}]}]",,,,,
203,service,[전화번호_마스킹]T18:32:13,[전화번호_마스킹],YOSHi,user[전화번호_마스킹],invite_members,,,[],"[""YOSHi""]",,,,,,,,,,,,,,,,,,,,,,
205,service,[전화번호_마스킹]T18:35:21,[전화번호_마스킹],Jeason lee,user[전화번호_마스킹],invite_members,,,[],"[""Jeason lee""]",,,,,,,,,,,,,,,,,,,,,,
207,message,[전화번호_마스킹]T18:44:30,[전화번호_마스킹],,,,,어서들 오세용,"[{""type"": ""plain"", ""text"": ""어서들 오세용""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
208,message,[전화번호_마스킹]T18:44:33,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),AnimatedSticker.tgs,15299,(File not included. Change data exporting settings to download.),3974,sticker,🍑,application/x-tgsticker,512,512,,,,,,,,,
209,service,[전화번호_마스킹]T19:07:28,[전화번호_마스킹],Minnn 장,user[전화번호_마스킹],invite_members,,,[],"[""Minnn 장""]",,,,,,,,,,,,,,,,,,,,,,
211,service,[전화번호_마스킹]T20:09:05,[전화번호_마스킹],박지성,user[전화번호_마스킹],invite_members,,,[],"[""박지성""]",,,,,,,,,,,,,,,,,,,,,,
213,message,[전화번호_마스킹]T20:09:26,[전화번호_마스킹],,,,,호치민 1군 좀 아시는분 계실까요?,"[{""type"": ""plain"", ""text"": ""호치민 1군 좀 아시는분 계실까요?""}]",,,박지성,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
214,message,[전화번호_마스킹]T20:16:23,[전화번호_마스킹],,,,,호치민 현재로 조용할날이 없죠,"[{""type"": ""plain"", ""text"": ""호치민 현재로 조용할날이 없죠""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,213,,,,,,,,
215,message,[전화번호_마스킹]T20:16:30,[전화번호_마스킹],,,,,1군 뿐만 아니라,"[{""type"": ""plain"", ""text"": ""1군 뿐만 아니라""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
216,message,[전화번호_마스킹]T20:16:47,[전화번호_마스킹],,,,,털리는게 일쑤라서 안타깝,"[{""type"": ""plain"", ""text"": ""털리는게 일쑤라서 안타깝""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
217,message,[전화번호_마스킹]T20:17:01,[전화번호_마스킹],,,,,아 저는 관광 목적으로 여쭤본건데,"[{""type"": ""plain"", ""text"": ""아 저는 관광 목적으로 여쭤본건데""}]",,,박지성,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
218,message,[전화번호_마스킹]T20:17:14,[전화번호_마스킹],,,,,이번에 두번째 놀러갈예정인데,"[{""type"": ""plain"", ""text"": ""이번에 두번째 놀러갈예정인데""}]",,,박지성,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
219,message,[전화번호_마스킹]T20:17:24,[전화번호_마스킹],,,,,유흥쪽으로 좀 알아보ㄹ라고,"[{""type"": ""plain"", ""text"": ""유흥쪽으로 좀 알아보ㄹ라고""}]",,,박지성,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
220,message,[전화번호_마스킹]T20:17:28,[전화번호_마스킹],,,,,"시티투어버스, 시장 등","[{""type"": ""plain"", ""text"": ""시티투어버스, 시장 등""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
221,message,[전화번호_마스킹]T20:17:55,[전화번호_마스킹],,,,,그리고 야시장등,"[{""type"": ""plain"", ""text"": ""그리고 야시장등""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
222,message,[전화번호_마스킹]T20:18:12,[전화번호_마스킹],,,,,그정도가 다 이지 않을까요,"[{""type"": ""plain"", ""text"": ""그정도가 다 이지 않을까요""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
223,message,[전화번호_마스킹]T20:18:34,[전화번호_마스킹],,,,,음,"[{""type"": ""plain"", ""text"": ""음""}]",,,박지성,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
224,message,[전화번호_마스킹]T20:18:51,[전화번호_마스킹],,,,,첫날은 에코걸좀 끼고 다닐까 고민중인데ㅔ풀빌라 잡오,"[{""type"": ""plain"", ""text"": ""첫날은 에코걸좀 끼고 다닐까 고민중인데ㅔ풀빌라 잡오""}]",,,박지성,user[전화번호_마스킹],,,,,,,,,,,,,,,,,,,
225,service,[전화번호_마스킹]T20:24:07,[전화번호_마스킹],paragon,user[전화번호_마스킹],invite_members,,,[],"[""paragon""]",,,,,,,,,,,,,,,,,,,,,,
227,message,[전화번호_마스킹]T20:44:28,[전화번호_마스킹],,,,,호치민쪽 황투랑 에코하는데가 많이 빠젓던데,"[{""type"": ""plain"", ""text"": ""호치민쪽 황투랑 에코하는데가 많이 빠젓던데""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,224,,,,,,,,
228,service,[전화번호_마스킹]T21:16:35,[전화번호_마스킹],속이 살,user[전화번호_마스킹],invite_members,,,[],"[""속이 살""]",,,,,,,,,,,,,,,,,,,,,,
230,service,[전화번호_마스킹]T22:25:04,[전화번호_마스킹],초롱이,user[전화번호_마스킹],invite_members,,,[],"[""초롱이""]",,,,,,,,,,,,,,,,,,,,,,
232,service,[전화번호_마스킹]T22:40:34,[전화번호_마스킹],LIM Steve,user[전화번호_마스킹],invite_members,,,[],"[""LIM Steve""]",,,,,,,,,,,,,,,,,,,,,,
234,service,[전화번호_마스킹]T23:34:27,[전화번호_마스킹],ZERO,user[전화번호_마스킹],invite_members,,,[],"[""ZERO""]",,,,,,,,,,,,,,,,,,,,,,
235,message,[전화번호_마스킹]T23:40:17,[전화번호_마스킹],,,,,불금이구나아,"[{""type"": ""plain"", ""text"": ""불금이구나아""}]",,,베트남 이장,user[전화번호_마스킹],,,,,,,,,,,,[전화번호_마스킹]T08:06:14,[전화번호_마스킹],"[{""type"": ""emoji"", ""count"": 1, ""emoji"": ""👍"", ""recent"": [{""from"": ""paragon"", ""from_id"": ""user[전화번호_마스킹]"", ""date"": ""[전화번호_마스킹]T08:06:14""}]}]",,,,,
236,message,[전화번호_마스킹]T23:40:36,[전화번호_마스킹],,,,,,[],,,베트남 이장,user[전화번호_마스킹],(File not included. Change data exporting settings to download.),sticker.webp,48484,(File not included. Change data exporting settings to download.),26766,sticker,💬,image/webp,512,500,,,,,,,,,
237,service,[전화번호_마스킹]T00:55:53,[전화번호_마스킹],A Kim,user[전화번호_마스킹],invite_members,,,[],"[""A Kim""]",,,,,,,,,,,,,,,,,,,,,,
239,service,[전화번호_마스킹]T02:40:15,[전화번호_마스킹],ㅤ,user[전화번호_마스킹],invite_members,,,[],"[""ㅤ""]",,,,,,,,,,,,,,,,,,,,,,
241,service,[전화번호_마스킹]T06:36:32,[전화번호_마스킹],워드 에드,user[전화번호_마스킹],invite_members,,,[],"[""워드 에드""]",,,,,,,,,,,,,,,,,,,,,,
243,service,[전화번호_마스킹]T06:58:44,[전화번호_마스킹],상호 차,user[전화번호_마스킹],invite_members,,,[],"[""상호 차""]",,,,,,,,,,,,,,,,,,,,,,
245,service,[전화번호_마스킹]T07:50:31,[전화번호_마스킹],EVAN,user[전화번호_마스킹],invite_members,,,[],"[""EVAN""]",,,,,,,,,,,,,,,,,,,,,,
